"GEO_ID","NAME","B19013_001E","B19013_001EA","B19013_001M","B19013_001MA",
"1500000US060855072054","Block Group 4, Census Tract 5072.05, Santa Clara County, California","210852","null","30436","null",
"1500000US060855072061","Block Group 1, Census Tract 5072.06, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855072062","Block Group 2, Census Tract 5072.06, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855073011","Block Group 1, Census Tract 5073.01, Santa Clara County, California","205893","null","108444","null",
"1500000US060855073012","Block Group 2, Census Tract 5073.01, Santa Clara County, California","201932","null","22839","null",
"1500000US060855073013","Block Group 3, Census Tract 5073.01, Santa Clara County, California","191216","null","107957","null",
"1500000US060855073014","Block Group 4, Census Tract 5073.01, Santa Clara County, California","227895","null","58429","null",
"1500000US060855073015","Block Group 5, Census Tract 5073.01, Santa Clara County, California","201816","null","53755","null",
"1500000US060855073016","Block Group 6, Census Tract 5073.01, Santa Clara County, California","177852","null","86424","null",
"1500000US060855073021","Block Group 1, Census Tract 5073.02, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855073022","Block Group 2, Census Tract 5073.02, Santa Clara County, California","172826","null","47926","null",
"1500000US060855074011","Block Group 1, Census Tract 5074.01, Santa Clara County, California","235147","null","194397","null",
"1500000US060855074012","Block Group 2, Census Tract 5074.01, Santa Clara County, California","220329","null","57873","null",
"1500000US060855074013","Block Group 3, Census Tract 5074.01, Santa Clara County, California","209792","null","90388","null",
"1500000US060855074014","Block Group 4, Census Tract 5074.01, Santa Clara County, California","212386","null","44824","null",
"1500000US060855074015","Block Group 5, Census Tract 5074.01, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855074021","Block Group 1, Census Tract 5074.02, Santa Clara County, California","202365","null","35341","null",
"1500000US060855074022","Block Group 2, Census Tract 5074.02, Santa Clara County, California","167383","null","38500","null",
"1500000US060855074023","Block Group 3, Census Tract 5074.02, Santa Clara County, California","147708","null","47207","null",
"1500000US060855075001","Block Group 1, Census Tract 5075, Santa Clara County, California","141875","null","108885","null",
"1500000US060855075002","Block Group 2, Census Tract 5075, Santa Clara County, California","186833","null","66962","null",
"1500000US060855075003","Block Group 3, Census Tract 5075, Santa Clara County, California","182679","null","83293","null",
"1500000US060855075004","Block Group 4, Census Tract 5075, Santa Clara County, California","153818","null","72368","null",
"1500000US060855076001","Block Group 1, Census Tract 5076, Santa Clara County, California","199500","null","111622","null",
"1500000US060855076002","Block Group 2, Census Tract 5076, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855076003","Block Group 3, Census Tract 5076, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855076004","Block Group 4, Census Tract 5076, Santa Clara County, California","202583","null","100229","null",
"1500000US060855077011","Block Group 1, Census Tract 5077.01, Santa Clara County, California","150750","null","39067","null",
"1500000US060855077012","Block Group 2, Census Tract 5077.01, Santa Clara County, California","185139","null","26918","null",
"1500000US060855077013","Block Group 3, Census Tract 5077.01, Santa Clara County, California","149318","null","87761","null",
"1500000US060855077021","Block Group 1, Census Tract 5077.02, Santa Clara County, California","234563","null","73774","null",
"1500000US060855077022","Block Group 2, Census Tract 5077.02, Santa Clara County, California","215213","null","106866","null",
"1500000US060855077023","Block Group 3, Census Tract 5077.02, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855077041","Block Group 1, Census Tract 5077.04, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855077042","Block Group 2, Census Tract 5077.04, Santa Clara County, California","87734","null","38469","null",
"1500000US060855077051","Block Group 1, Census Tract 5077.05, Santa Clara County, California","177083","null","133982","null",
"1500000US060855077052","Block Group 2, Census Tract 5077.05, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855077053","Block Group 3, Census Tract 5077.05, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855078051","Block Group 1, Census Tract 5078.05, Santa Clara County, California","159028","null","20214","null",
"1500000US060855078052","Block Group 2, Census Tract 5078.05, Santa Clara County, California","178977","null","50377","null",
"1500000US060855078053","Block Group 3, Census Tract 5078.05, Santa Clara County, California","153542","null","53940","null",
"1500000US060855078054","Block Group 4, Census Tract 5078.05, Santa Clara County, California","-","-","**","**",
"1500000US060855078061","Block Group 1, Census Tract 5078.06, Santa Clara County, California","222250","null","65799","null",
"1500000US060855078062","Block Group 2, Census Tract 5078.06, Santa Clara County, California","165595","null","7570","null",
"1500000US060855078063","Block Group 3, Census Tract 5078.06, Santa Clara County, California","160795","null","37515","null",
"1500000US060855078064","Block Group 4, Census Tract 5078.06, Santa Clara County, California","111429","null","76440","null",
"1500000US060855078071","Block Group 1, Census Tract 5078.07, Santa Clara County, California","196912","null","37774","null",
"1500000US060855078072","Block Group 2, Census Tract 5078.07, Santa Clara County, California","200417","null","41902","null",
"1500000US060855078081","Block Group 1, Census Tract 5078.08, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855078082","Block Group 2, Census Tract 5078.08, Santa Clara County, California","201550","null","20648","null",
"1500000US060855078083","Block Group 3, Census Tract 5078.08, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855078084","Block Group 4, Census Tract 5078.08, Santa Clara County, California","205865","null","88563","null",
"1500000US060855079031","Block Group 1, Census Tract 5079.03, Santa Clara County, California","180417","null","62613","null",
"1500000US060855079032","Block Group 2, Census Tract 5079.03, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855079033","Block Group 3, Census Tract 5079.03, Santa Clara County, California","150000","null","85691","null",
"1500000US060855079041","Block Group 1, Census Tract 5079.04, Santa Clara County, California","207981","null","43798","null",
"1500000US060855079042","Block Group 2, Census Tract 5079.04, Santa Clara County, California","229313","null","33464","null",
"1500000US060855079051","Block Group 1, Census Tract 5079.05, Santa Clara County, California","101776","null","47651","null",
"1500000US060855079052","Block Group 2, Census Tract 5079.05, Santa Clara County, California","208352","null","60562","null",
"1500000US060855079053","Block Group 3, Census Tract 5079.05, Santa Clara County, California","156538","null","69685","null",
"1500000US060855079061","Block Group 1, Census Tract 5079.06, Santa Clara County, California","247212","null","48853","null",
"1500000US060855079062","Block Group 2, Census Tract 5079.06, Santa Clara County, California","195875","null","60856","null",
"1500000US060855079063","Block Group 3, Census Tract 5079.06, Santa Clara County, California","167292","null","73785","null",
"1500000US060855079064","Block Group 4, Census Tract 5079.06, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855080031","Block Group 1, Census Tract 5080.03, Santa Clara County, California","160125","null","22176","null",
"1500000US060855080032","Block Group 2, Census Tract 5080.03, Santa Clara County, California","167321","null","122191","null",
"1500000US060855080041","Block Group 1, Census Tract 5080.04, Santa Clara County, California","144861","null","47711","null",
"1500000US060855080042","Block Group 2, Census Tract 5080.04, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855080043","Block Group 3, Census Tract 5080.04, Santa Clara County, California","131375","null","23938","null",
"1500000US060855080051","Block Group 1, Census Tract 5080.05, Santa Clara County, California","100417","null","18423","null",
"1500000US060855080052","Block Group 2, Census Tract 5080.05, Santa Clara County, California","182083","null","37904","null",
"1500000US060855080053","Block Group 3, Census Tract 5080.05, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855080061","Block Group 1, Census Tract 5080.06, Santa Clara County, California","161012","null","53737","null",
"1500000US060855080062","Block Group 2, Census Tract 5080.06, Santa Clara County, California","163357","null","145887","null",
"1500000US060855081011","Block Group 1, Census Tract 5081.01, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855081012","Block Group 2, Census Tract 5081.01, Santa Clara County, California","214167","null","77716","null",
"1500000US060855081013","Block Group 3, Census Tract 5081.01, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855081021","Block Group 1, Census Tract 5081.02, Santa Clara County, California","209167","null","71451","null",
"1500000US060855081022","Block Group 2, Census Tract 5081.02, Santa Clara County, California","173611","null","94380","null",
"1500000US060855082031","Block Group 1, Census Tract 5082.03, Santa Clara County, California","195163","null","56780","null",
"1500000US060855082032","Block Group 2, Census Tract 5082.03, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855082033","Block Group 3, Census Tract 5082.03, Santa Clara County, California","175521","null","29137","null",
"1500000US060855082041","Block Group 1, Census Tract 5082.04, Santa Clara County, California","151771","null","46008","null",
"1500000US060855082042","Block Group 2, Census Tract 5082.04, Santa Clara County, California","200887","null","25651","null",
"1500000US060855082043","Block Group 3, Census Tract 5082.04, Santa Clara County, California","226007","null","41634","null",
"1500000US060855082051","Block Group 1, Census Tract 5082.05, Santa Clara County, California","117252","null","59934","null",
"1500000US060855082052","Block Group 2, Census Tract 5082.05, Santa Clara County, California","170129","null","20550","null",
"1500000US060855082061","Block Group 1, Census Tract 5082.06, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855082062","Block Group 2, Census Tract 5082.06, Santa Clara County, California","98696","null","50989","null",
"1500000US060855082063","Block Group 3, Census Tract 5082.06, Santa Clara County, California","209476","null","40476","null",
"1500000US060855083011","Block Group 1, Census Tract 5083.01, Santa Clara County, California","219271","null","40301","null",
"1500000US060855083012","Block Group 2, Census Tract 5083.01, Santa Clara County, California","210658","null","65502","null",
"1500000US060855083013","Block Group 3, Census Tract 5083.01, Santa Clara County, California","199667","null","47431","null",
"1500000US060855083031","Block Group 1, Census Tract 5083.03, Santa Clara County, California","199250","null","66509","null",
"1500000US060855083032","Block Group 2, Census Tract 5083.03, Santa Clara County, California","181625","null","6615","null",
"1500000US060855083051","Block Group 1, Census Tract 5083.05, Santa Clara County, California","84844","null","31688","null",
"1500000US060855083052","Block Group 2, Census Tract 5083.05, Santa Clara County, California","144265","null","52718","null",
"1500000US060855083053","Block Group 3, Census Tract 5083.05, Santa Clara County, California","100127","null","24976","null",
"1500000US060855083061","Block Group 1, Census Tract 5083.06, Santa Clara County, California","-","-","**","**",
"1500000US060855083062","Block Group 2, Census Tract 5083.06, Santa Clara County, California","189185","null","81795","null",
"1500000US060855084011","Block Group 1, Census Tract 5084.01, Santa Clara County, California","163542","null","99458","null",
"1500000US060855084012","Block Group 2, Census Tract 5084.01, Santa Clara County, California","175903","null","13313","null",
"1500000US060855084013","Block Group 3, Census Tract 5084.01, Santa Clara County, California","149491","null","33505","null",
"1500000US060855084014","Block Group 4, Census Tract 5084.01, Santa Clara County, California","213654","null","102697","null",
"1500000US060855084015","Block Group 5, Census Tract 5084.01, Santa Clara County, California","143269","null","104525","null",
"1500000US060855084016","Block Group 6, Census Tract 5084.01, Santa Clara County, California","181765","null","114155","null",
"1500000US060855084031","Block Group 1, Census Tract 5084.03, Santa Clara County, California","159850","null","52564","null",
"1500000US060855084032","Block Group 2, Census Tract 5084.03, Santa Clara County, California","236042","null","63158","null",
"1500000US060855084033","Block Group 3, Census Tract 5084.03, Santa Clara County, California","145568","null","48191","null",
"1500000US060855084041","Block Group 1, Census Tract 5084.04, Santa Clara County, California","164297","null","70642","null",
"1500000US060855084042","Block Group 2, Census Tract 5084.04, Santa Clara County, California","134554","null","54868","null",
"1500000US060855084043","Block Group 3, Census Tract 5084.04, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855084044","Block Group 4, Census Tract 5084.04, Santa Clara County, California","173234","null","33420","null",
"1500000US060855085031","Block Group 1, Census Tract 5085.03, Santa Clara County, California","153750","null","80260","null",
"1500000US060855085032","Block Group 2, Census Tract 5085.03, Santa Clara County, California","170526","null","28204","null",
"1500000US060855085033","Block Group 3, Census Tract 5085.03, Santa Clara County, California","185481","null","39578","null",
"1500000US060855085034","Block Group 4, Census Tract 5085.03, Santa Clara County, California","129138","null","33392","null",
"1500000US060855085051","Block Group 1, Census Tract 5085.05, Santa Clara County, California","235234","null","62545","null",
"1500000US060855085052","Block Group 2, Census Tract 5085.05, Santa Clara County, California","150795","null","50756","null",
"1500000US060855085053","Block Group 3, Census Tract 5085.05, Santa Clara County, California","205341","null","74033","null",
"1500000US060855085054","Block Group 4, Census Tract 5085.05, Santa Clara County, California","154643","null","73644","null",
"1500000US060855085071","Block Group 1, Census Tract 5085.07, Santa Clara County, California","196389","null","97133","null",
"1500000US060855085072","Block Group 2, Census Tract 5085.07, Santa Clara County, California","131324","null","26143","null",
"1500000US060855085081","Block Group 1, Census Tract 5085.08, Santa Clara County, California","129167","null","82640","null",
"1500000US060855085082","Block Group 2, Census Tract 5085.08, Santa Clara County, California","163864","null","45256","null",
"1500000US060855085083","Block Group 3, Census Tract 5085.08, Santa Clara County, California","91595","null","35544","null",
"1500000US060855085084","Block Group 4, Census Tract 5085.08, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855085091","Block Group 1, Census Tract 5085.09, Santa Clara County, California","172250","null","86830","null",
"1500000US060855085092","Block Group 2, Census Tract 5085.09, Santa Clara County, California","143188","null","14190","null",
"1500000US060855085093","Block Group 3, Census Tract 5085.09, Santa Clara County, California","-","-","**","**",
"1500000US060855085094","Block Group 4, Census Tract 5085.09, Santa Clara County, California","40290","null","31705","null",
"1500000US060855085101","Block Group 1, Census Tract 5085.10, Santa Clara County, California","103321","null","69009","null",
"1500000US060855085102","Block Group 2, Census Tract 5085.10, Santa Clara County, California","121436","null","12823","null",
"1500000US060855086011","Block Group 1, Census Tract 5086.01, Santa Clara County, California","217188","null","111708","null",
"1500000US060855086012","Block Group 2, Census Tract 5086.01, Santa Clara County, California","241964","null","41809","null",
"1500000US060855086013","Block Group 3, Census Tract 5086.01, Santa Clara County, California","147708","null","28343","null",
"1500000US060855086021","Block Group 1, Census Tract 5086.02, Santa Clara County, California","100943","null","6999","null",
"1500000US060855086022","Block Group 2, Census Tract 5086.02, Santa Clara County, California","162882","null","47012","null",
"1500000US060855086023","Block Group 3, Census Tract 5086.02, Santa Clara County, California","165893","null","57368","null",
"1500000US060855086024","Block Group 4, Census Tract 5086.02, Santa Clara County, California","162417","null","33918","null",
"1500000US060855087051","Block Group 1, Census Tract 5087.05, Santa Clara County, California","161250","null","101860","null",
"1500000US060855087052","Block Group 2, Census Tract 5087.05, Santa Clara County, California","157322","null","58185","null",
"1500000US060855087053","Block Group 3, Census Tract 5087.05, Santa Clara County, California","122614","null","43942","null",
"1500000US060855087061","Block Group 1, Census Tract 5087.06, Santa Clara County, California","137361","null","48043","null",
"1500000US060855087062","Block Group 2, Census Tract 5087.06, Santa Clara County, California","194886","null","68962","null",
"1500000US060855087063","Block Group 3, Census Tract 5087.06, Santa Clara County, California","134792","null","27043","null",
"1500000US060855087071","Block Group 1, Census Tract 5087.07, Santa Clara County, California","140022","null","24716","null",
"1500000US060855087072","Block Group 2, Census Tract 5087.07, Santa Clara County, California","145729","null","101131","null",
"1500000US060855087081","Block Group 1, Census Tract 5087.08, Santa Clara County, California","189908","null","30602","null",
"1500000US060855088001","Block Group 1, Census Tract 5088, Santa Clara County, California","130875","null","61811","null",
"1500000US060855088002","Block Group 2, Census Tract 5088, Santa Clara County, California","121080","null","16177","null",
"1500000US060855089001","Block Group 1, Census Tract 5089, Santa Clara County, California","139250","null","62057","null",
"1500000US060855089002","Block Group 2, Census Tract 5089, Santa Clara County, California","160541","null","31372","null",
"1500000US060855089003","Block Group 3, Census Tract 5089, Santa Clara County, California","114833","null","43525","null",
"1500000US060855089004","Block Group 4, Census Tract 5089, Santa Clara County, California","76250","null","11700","null",
"1500000US060855090011","Block Group 1, Census Tract 5090.01, Santa Clara County, California","169494","null","44291","null",
"1500000US060855090012","Block Group 2, Census Tract 5090.01, Santa Clara County, California","79130","null","24231","null",
"1500000US060855090021","Block Group 1, Census Tract 5090.02, Santa Clara County, California","94976","null","27618","null",
"1500000US060855090022","Block Group 2, Census Tract 5090.02, Santa Clara County, California","185310","null","65266","null",
"1500000US060855091021","Block Group 1, Census Tract 5091.02, Santa Clara County, California","168628","null","27886","null",
"1500000US060855091022","Block Group 2, Census Tract 5091.02, Santa Clara County, California","172063","null","7902","null",
"1500000US060855091023","Block Group 3, Census Tract 5091.02, Santa Clara County, California","238015","null","109871","null",
"1500000US060855091061","Block Group 1, Census Tract 5091.06, Santa Clara County, California","159082","null","27605","null",
"1500000US060855091062","Block Group 2, Census Tract 5091.06, Santa Clara County, California","132031","null","32333","null",
"1500000US060855091063","Block Group 3, Census Tract 5091.06, Santa Clara County, California","142723","null","51847","null",
"1500000US060855091071","Block Group 1, Census Tract 5091.07, Santa Clara County, California","109531","null","43654","null",
"1500000US060855091072","Block Group 2, Census Tract 5091.07, Santa Clara County, California","156161","null","41789","null",
"1500000US060855091073","Block Group 3, Census Tract 5091.07, Santa Clara County, California","130761","null","42393","null",
"1500000US060855091081","Block Group 1, Census Tract 5091.08, Santa Clara County, California","113681","null","34181","null",
"1500000US060855091082","Block Group 2, Census Tract 5091.08, Santa Clara County, California","154107","null","69441","null",
"1500000US060855091083","Block Group 3, Census Tract 5091.08, Santa Clara County, California","129569","null","74598","null",
"1500000US060855091084","Block Group 4, Census Tract 5091.08, Santa Clara County, California","104154","null","79155","null",
"1500000US060855091091","Block Group 1, Census Tract 5091.09, Santa Clara County, California","249259","null","23860","null",
"1500000US060855091092","Block Group 2, Census Tract 5091.09, Santa Clara County, California","130776","null","59127","null",
"1500000US060855091093","Block Group 3, Census Tract 5091.09, Santa Clara County, California","218589","null","48823","null",
"1500000US060855091101","Block Group 1, Census Tract 5091.10, Santa Clara County, California","201635","null","59014","null",
"1500000US060855091102","Block Group 2, Census Tract 5091.10, Santa Clara County, California","173958","null","78590","null",
"1500000US060855091111","Block Group 1, Census Tract 5091.11, Santa Clara County, California","159028","null","42955","null",
"1500000US060855091112","Block Group 2, Census Tract 5091.11, Santa Clara County, California","138788","null","14789","null",
"1500000US060855092011","Block Group 1, Census Tract 5092.01, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855092012","Block Group 2, Census Tract 5092.01, Santa Clara County, California","118553","null","79045","null",
"1500000US060855092013","Block Group 3, Census Tract 5092.01, Santa Clara County, California","132214","null","46600","null",
"1500000US060855092014","Block Group 4, Census Tract 5092.01, Santa Clara County, California","102857","null","49937","null",
"1500000US060855092021","Block Group 1, Census Tract 5092.02, Santa Clara County, California","136691","null","38264","null",
"1500000US060855092022","Block Group 2, Census Tract 5092.02, Santa Clara County, California","116705","null","84493","null",
"1500000US060855092023","Block Group 3, Census Tract 5092.02, Santa Clara County, California","154750","null","85608","null",
"1500000US060855092024","Block Group 4, Census Tract 5092.02, Santa Clara County, California","215465","null","54191","null",
"1500000US060855093021","Block Group 1, Census Tract 5093.02, Santa Clara County, California","190694","null","50476","null",
"1500000US060855093022","Block Group 2, Census Tract 5093.02, Santa Clara County, California","121719","null","43098","null",
"1500000US060855093031","Block Group 1, Census Tract 5093.03, Santa Clara County, California","200625","null","168307","null",
"1500000US060855093032","Block Group 2, Census Tract 5093.03, Santa Clara County, California","150938","null","44086","null",
"1500000US060855093033","Block Group 3, Census Tract 5093.03, Santa Clara County, California","130529","null","25344","null",
"1500000US060855093034","Block Group 4, Census Tract 5093.03, Santa Clara County, California","108125","null","106259","null",
"1500000US060855093041","Block Group 1, Census Tract 5093.04, Santa Clara County, California","127500","null","70275","null",
"1500000US060855093042","Block Group 2, Census Tract 5093.04, Santa Clara County, California","140625","null","33288","null",
"1500000US060855094011","Block Group 1, Census Tract 5094.01, Santa Clara County, California","97237","null","24235","null",
"1500000US060855094012","Block Group 2, Census Tract 5094.01, Santa Clara County, California","189464","null","39821","null",
"1500000US060855094013","Block Group 3, Census Tract 5094.01, Santa Clara County, California","142273","null","23910","null",
"1500000US060855094031","Block Group 1, Census Tract 5094.03, Santa Clara County, California","116400","null","41850","null",
"1500000US060855094032","Block Group 2, Census Tract 5094.03, Santa Clara County, California","-","-","**","**",
"1500000US060855094033","Block Group 3, Census Tract 5094.03, Santa Clara County, California","81572","null","39616","null",
"1500000US060855094041","Block Group 1, Census Tract 5094.04, Santa Clara County, California","240192","null","44663","null",
"1500000US060855094042","Block Group 2, Census Tract 5094.04, Santa Clara County, California","120667","null","18144","null",
"1500000US060855094043","Block Group 3, Census Tract 5094.04, Santa Clara County, California","-","-","**","**",
"1500000US060855094044","Block Group 4, Census Tract 5094.04, Santa Clara County, California","109966","null","35898","null",
"1500000US060855095001","Block Group 1, Census Tract 5095, Santa Clara County, California","124773","null","36269","null",
"1500000US060855095002","Block Group 2, Census Tract 5095, Santa Clara County, California","128456","null","75124","null",
"1500000US060855095003","Block Group 3, Census Tract 5095, Santa Clara County, California","102300","null","78162","null",
"1500000US060855096001","Block Group 1, Census Tract 5096, Santa Clara County, California","204702","null","43222","null",
"1500000US060855096002","Block Group 2, Census Tract 5096, Santa Clara County, California","150250","null","117506","null",
"1500000US060855096003","Block Group 3, Census Tract 5096, Santa Clara County, California","200865","null","56540","null",
"1500000US060855097001","Block Group 1, Census Tract 5097, Santa Clara County, California","188904","null","13875","null",
"1500000US060855097002","Block Group 2, Census Tract 5097, Santa Clara County, California","192663","null","36191","null",
"1500000US060855097003","Block Group 3, Census Tract 5097, Santa Clara County, California","136500","null","73419","null",
"1500000US060855098011","Block Group 1, Census Tract 5098.01, Santa Clara County, California","122813","null","20265","null",
"1500000US060855098012","Block Group 2, Census Tract 5098.01, Santa Clara County, California","100000","null","83491","null",
"1500000US060855098013","Block Group 3, Census Tract 5098.01, Santa Clara County, California","206635","null","55007","null",
"1500000US060855098014","Block Group 4, Census Tract 5098.01, Santa Clara County, California","166364","null","77552","null",
"1500000US060855098021","Block Group 1, Census Tract 5098.02, Santa Clara County, California","159375","null","44525","null",
"1500000US060855098022","Block Group 2, Census Tract 5098.02, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855099011","Block Group 1, Census Tract 5099.01, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855099012","Block Group 2, Census Tract 5099.01, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855099021","Block Group 1, Census Tract 5099.02, Santa Clara County, California","89375","null","82244","null",
"1500000US060855099022","Block Group 2, Census Tract 5099.02, Santa Clara County, California","196750","null","171429","null",
"1500000US060855099023","Block Group 3, Census Tract 5099.02, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855100011","Block Group 1, Census Tract 5100.01, Santa Clara County, California","121511","null","10733","null",
"1500000US060855100012","Block Group 2, Census Tract 5100.01, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855100013","Block Group 3, Census Tract 5100.01, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855100014","Block Group 4, Census Tract 5100.01, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855100015","Block Group 5, Census Tract 5100.01, Santa Clara County, California","236250","null","28494","null",
"1500000US060855100016","Block Group 6, Census Tract 5100.01, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855100021","Block Group 1, Census Tract 5100.02, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855100022","Block Group 2, Census Tract 5100.02, Santa Clara County, California","231250","null","19886","null",
"1500000US060855100023","Block Group 3, Census Tract 5100.02, Santa Clara County, California","186103","null","60629","null",
"1500000US060855101001","Block Group 1, Census Tract 5101, Santa Clara County, California","205938","null","96996","null",
"1500000US060855101002","Block Group 2, Census Tract 5101, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855102001","Block Group 1, Census Tract 5102, Santa Clara County, California","240750","null","66660","null",
"1500000US060855102002","Block Group 2, Census Tract 5102, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855102003","Block Group 3, Census Tract 5102, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855103001","Block Group 1, Census Tract 5103, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855103002","Block Group 2, Census Tract 5103, Santa Clara County, California","191625","null","28844","null",
"1500000US060855103003","Block Group 3, Census Tract 5103, Santa Clara County, California","189583","null","77244","null",
"1500000US060855104001","Block Group 1, Census Tract 5104, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855104002","Block Group 2, Census Tract 5104, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855104003","Block Group 3, Census Tract 5104, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855105001","Block Group 1, Census Tract 5105, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855105002","Block Group 2, Census Tract 5105, Santa Clara County, California","221818","null","80855","null",
"1500000US060855105003","Block Group 3, Census Tract 5105, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855106001","Block Group 1, Census Tract 5106, Santa Clara County, California","-","-","**","**",
"1500000US060855106002","Block Group 2, Census Tract 5106, Santa Clara County, California","200417","null","69415","null",
"1500000US060855106003","Block Group 3, Census Tract 5106, Santa Clara County, California","211648","null","53832","null",
"1500000US060855106004","Block Group 4, Census Tract 5106, Santa Clara County, California","60732","null","38653","null",
"1500000US060855107001","Block Group 1, Census Tract 5107, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855107002","Block Group 2, Census Tract 5107, Santa Clara County, California","159375","null","87723","null",
"1500000US060855107003","Block Group 3, Census Tract 5107, Santa Clara County, California","182852","null","59903","null",
"1500000US060855108011","Block Group 1, Census Tract 5108.01, Santa Clara County, California","211335","null","51165","null",
"1500000US060855108012","Block Group 2, Census Tract 5108.01, Santa Clara County, California","243452","null","43472","null",
"1500000US060855108013","Block Group 3, Census Tract 5108.01, Santa Clara County, California","140735","null","52116","null",
"1500000US060855108014","Block Group 4, Census Tract 5108.01, Santa Clara County, California","95972","null","36584","null",
"1500000US060855108021","Block Group 1, Census Tract 5108.02, Santa Clara County, California","214107","null","72524","null",
"1500000US060855108022","Block Group 2, Census Tract 5108.02, Santa Clara County, California","211458","null","47693","null",
"1500000US060855108031","Block Group 1, Census Tract 5108.03, Santa Clara County, California","231625","null","125121","null",
"1500000US060855108032","Block Group 2, Census Tract 5108.03, Santa Clara County, California","143810","null","21601","null",
"1500000US060855109001","Block Group 1, Census Tract 5109, Santa Clara County, California","162440","null","119579","null",
"1500000US060855109002","Block Group 2, Census Tract 5109, Santa Clara County, California","188750","null","93308","null",
"1500000US060855109003","Block Group 3, Census Tract 5109, Santa Clara County, California","161862","null","89595","null",
"1500000US060855110001","Block Group 1, Census Tract 5110, Santa Clara County, California","135019","null","30035","null",
"1500000US060855110002","Block Group 2, Census Tract 5110, Santa Clara County, California","161658","null","82219","null",
"1500000US060855110003","Block Group 3, Census Tract 5110, Santa Clara County, California","-","-","**","**",
"1500000US060855110004","Block Group 4, Census Tract 5110, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855110005","Block Group 5, Census Tract 5110, Santa Clara County, California","232500","null","111114","null",
"1500000US060855111001","Block Group 1, Census Tract 5111, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855111002","Block Group 2, Census Tract 5111, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855111003","Block Group 3, Census Tract 5111, Santa Clara County, California","182750","null","127580","null",
"1500000US060855111004","Block Group 4, Census Tract 5111, Santa Clara County, California","217708","null","47326","null",
"1500000US060855112001","Block Group 1, Census Tract 5112, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855112002","Block Group 2, Census Tract 5112, Santa Clara County, California","248958","null","64492","null",
"1500000US060855112003","Block Group 3, Census Tract 5112, Santa Clara County, California","204219","null","71467","null",
"1500000US060855112004","Block Group 4, Census Tract 5112, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855113011","Block Group 1, Census Tract 5113.01, Santa Clara County, California","250,000+","250,000+","***","***",
"1500000US060855113012","Block Group 2, Census Tract 5113.01, Santa Clara County, California","147500","null","46645","null",
"1500000US060855113013","Block Group 3, Census Tract 5113.01, Santa Clara County, California","65707","null","6862","null",
"1500000US060855113021","Block Group 1, Census Tract 5113.02, Santa Clara County, California","37823","null","11391","null",
